Tags,Ticket,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,91643107,12/01/2025 04:27,12/01/2025 04:30,XAUUSD,Buy,0.010,4239.17000,0.00000,4244.87000,4239.16000,0.0000,0.0000,-571.0,-5.71,-0.21,"PythonX XAUUSD M1[sl 4239.17]",525252,00:00:03:51,,,,,,,,,,,,
,91642262,12/01/2025 04:01,12/01/2025 04:22,XAUUSD,Sell,0.010,0.00000,4243.17000,4251.45000,4242.91000,0.0000,0.0000,854.0,8.54,0.31,"PythonX XAUUSD M1[tp 4243.17]",525252,00:00:21:12,,,,,,,,,,,,
,91640824,12/01/2025 03:34,12/01/2025 03:39,XAUUSD,Sell,0.010,4242.64000,0.00000,4236.89000,4243.20000,0.0000,0.0000,-631.0,-6.31,-0.23,"PythonX XAUUSD M1[sl 4242.64]",525252,00:00:05:35,,,,,,,,,,,,
,91639812,12/01/2025 03:11,12/01/2025 03:27,XAUUSD,Buy,0.010,0.00000,4233.33000,4225.40000,4233.52000,0.0000,0.0000,812.0,8.12,0.29,"PythonX XAUUSD M1[tp 4233.33]",525252,00:00:16:26,,,,,,,,,,,,
,91639044,12/01/2025 02:57,12/01/2025 03:04,XAUUSD,Sell,0.010,0.00000,4224.20000,4232.49000,4224.11000,0.0000,0.0000,838.0,8.38,0.30,"PythonX XAUUSD M1[tp 4224.20]",525252,00:00:07:53,,,,,,,,,,,,
,91637939,12/01/2025 02:25,12/01/2025 02:27,XAUUSD,Buy,0.010,0.00000,4228.49000,4220.30000,4228.56000,0.0000,0.0000,826.0,8.26,0.30,"PythonX XAUUSD M1[tp 4228.49]",525252,00:00:02:54,,,,,,,,,,,,
,91572140,11/28/2025 12:36,11/28/2025 13:02,XAUUSD,Buy,0.010,0.00000,0.00000,4164.87000,4170.64000,0.0000,0.0000,577.0,5.77,0.21,"PythonX XAUUSD M1",525252,00:00:26:41,,,,,,,,,,,,
,91571710,11/28/2025 12:28,11/28/2025 12:33,XAUUSD,Buy,0.010,4164.65000,0.00000,4170.35000,4164.37000,0.0000,0.0000,-598.0,-5.98,-0.22,"PythonX XAUUSD M1[sl 4164.65]",525252,00:00:05:37,,,,,,,,,,,,
,91559872,11/28/2025 07:55,11/28/2025 09:46,XAUUSD,Buy,0.010,4178.91000,0.00000,4184.61000,4178.89000,0.0000,0.0000,-572.0,-5.72,-0.21,"PythonX XAUUSD M1[sl 4178.91]",525252,00:01:51:13,,,,,,,,,,,,
,91502419,11/27/2025 08:47,11/27/2025 10:02,XAUUSD,Buy,0.010,0.00000,4162.71000,4154.13000,4162.76000,0.0000,0.0000,863.0,8.63,0.32,"PythonX XAUUSD M1[tp 4162.71]",525252,00:01:15:43,,,,,,,,,,,,
,91499621,11/27/2025 07:49,11/27/2025 08:34,XAUUSD,Buy,0.010,0.00000,4156.79000,4148.48000,4156.90000,0.0000,0.0000,842.0,8.42,0.31,"PythonX XAUUSD M1[tp 4156.79]",525252,00:00:45:28,,,,,,,,,,,,
,91498516,11/27/2025 06:56,11/27/2025 07:45,XAUUSD,Buy,0.010,4146.50000,0.00000,4152.12000,4146.44000,0.0000,0.0000,-568.0,-5.68,-0.21,"PythonX XAUUSD M1[sl 4146.50]",525252,00:00:49:20,,,,,,,,,,,,
,91497155,11/27/2025 05:15,11/27/2025 06:37,XAUUSD,Sell,0.010,4153.95000,0.00000,4148.37000,4153.97000,0.0000,0.0000,-560.0,-5.60,-0.20,"PythonX XAUUSD M1[sl 4153.95]",525252,00:01:22:00,,,,,,,,,,,,
,91496585,11/27/2025 04:41,11/27/2025 04:56,XAUUSD,Sell,0.010,0.00000,4145.65000,4153.90000,4145.65000,0.0000,0.0000,825.0,8.25,0.30,"PythonX XAUUSD M1[tp 4145.65]",525252,00:00:15:23,,,,,,,,,,,,
,91449821,11/26/2025 15:23,11/26/2025 15:44,XAUUSD,Sell,0.010,0.00000,4153.85000,4161.75000,4153.79000,0.0000,0.0000,796.0,7.96,0.29,"PythonX XAUUSD M1[tp 4153.85]",525252,00:00:21:42,,,,,,,,,,,,
,91430503,11/26/2025 10:49,11/26/2025 13:30,XAUUSD,Buy,0.010,0.00000,4165.46000,4157.17000,4165.47000,0.0000,0.0000,830.0,8.30,0.31,"PythonX XAUUSD M1[tp 4165.46]",525252,00:02:41:25,,,,,,,,,,,,
,91427723,11/26/2025 09:07,11/26/2025 09:50,XAUUSD,Sell,0.010,4158.54000,0.00000,4152.84000,4158.57000,0.0000,0.0000,-573.0,-5.73,-0.21,"PythonX XAUUSD M1[sl 4158.54]",525252,00:00:43:47,,,,,,,,,,,,
,91426125,11/26/2025 08:19,11/26/2025 08:35,XAUUSD,Buy,0.010,4151.14000,0.00000,4156.86000,4150.59000,0.0000,0.0000,-627.0,-6.27,-0.23,"PythonX XAUUSD M1[sl 4151.14]",525252,00:00:16:32,,,,,,,,,,,,
,91421779,11/26/2025 04:55,11/26/2025 08:15,XAUUSD,Sell,0.010,0.00000,4156.43000,4164.86000,4156.34000,0.0000,0.0000,852.0,8.52,0.31,"PythonX XAUUSD M1[tp 4156.43]",525252,00:03:20:23,,,,,,,,,,,,
,91419553,11/26/2025 03:44,11/26/2025 04:18,XAUUSD,Sell,0.010,4156.15000,0.00000,4150.45000,4156.20000,0.0000,0.0000,-575.0,-5.75,-0.21,"PythonX XAUUSD M1[sl 4156.15]",525252,00:00:34:32,,,,,,,,,,,,
,91417434,11/26/2025 02:30,11/26/2025 03:22,XAUUSD,Sell,0.010,4147.25000,0.00000,4141.95000,4147.25000,0.0000,0.0000,-530.0,-5.30,-0.19,"PythonX XAUUSD M1[sl 4147.25]",525252,00:00:52:32,,,,,,,,,,,,
,91357460,11/25/2025 11:30,11/25/2025 12:04,XAUUSD,Buy,0.060,0.00000,4133.50000,4125.36000,4133.55000,0.0000,0.0000,819.0,49.14,1.83,"PythonX XAUUSD M1[tp 4133.50]",525252,00:00:34:08,,,,,,,,,,,,
,91352588,11/25/2025 09:39,11/25/2025 10:34,XAUUSD,Buy,0.030,4129.65000,0.00000,4135.36000,4129.38000,0.0000,0.0000,-598.0,-17.94,-0.66,"PythonX XAUUSD M1[sl 4129.65]",525252,00:00:55:06,,,,,,,,,,,,
,91352344,11/25/2025 09:32,11/25/2025 09:37,XAUUSD,Buy,0.020,4132.17000,0.00000,4137.87000,4131.39000,0.0000,0.0000,-648.0,-12.96,-0.48,"PythonX XAUUSD M1[sl 4132.17]",525252,00:00:05:18,,,,,,,,,,,,
,91350732,11/25/2025 08:29,11/25/2025 09:29,XAUUSD,Buy,0.010,4137.28000,0.00000,4142.93000,4136.55000,0.0000,0.0000,-638.0,-6.38,-0.23,"PythonX XAUUSD M1[sl 4137.28]",525252,00:01:00:47,,,,,,,,,,,,
,91349058,11/25/2025 06:39,11/25/2025 07:58,XAUUSD,Sell,0.010,4152.02000,0.00000,4146.22000,4152.14000,0.0000,0.0000,-592.0,-5.92,-0.22,"PythonX XAUUSD M1[sl 4152.02]",525252,00:01:19:14,,,,,,,,,,,,
,91347657,11/25/2025 05:04,11/25/2025 05:21,XAUUSD,Buy,0.010,4142.87000,0.00000,4148.56000,4142.87000,0.0000,0.0000,-569.0,-5.69,-0.21,"PythonX XAUUSD M1[sl 4142.87]",525252,00:00:17:35,,,,,,,,,,,,
,91343929,11/25/2025 03:03,11/25/2025 03:38,XAUUSD,Buy,0.010,0.00000,4136.42000,4128.15000,4136.43000,0.0000,0.0000,828.0,8.28,0.30,"PythonX XAUUSD M1[tp 4136.42]",525252,00:00:35:57,,,,,,,,,,,,
,91288873,11/24/2025 12:05,11/24/2025 12:52,XAUUSD,Sell,0.010,0.00000,4065.59000,4073.89000,4065.57000,0.0000,0.0000,832.0,8.32,0.31,"PythonX XAUUSD M1[tp 4065.59]",525252,00:00:47:42,,,,,,,,,,,,
,91286559,11/24/2025 10:48,11/24/2025 11:11,XAUUSD,Sell,0.010,4070.51000,0.00000,4065.03000,4070.70000,0.0000,0.0000,-567.0,-5.67,-0.21,"PythonX XAUUSD M1[sl 4070.51]",525252,00:00:23:24,,,,,,,,,,,,
,91285177,11/24/2025 09:40,11/24/2025 09:43,XAUUSD,Sell,0.010,4064.45000,0.00000,4058.77000,4064.56000,0.0000,0.0000,-579.0,-5.79,-0.21,"PythonX XAUUSD M1[sl 4064.45]",525252,00:00:03:38,,,,,,,,,,,,
,91284581,11/24/2025 08:56,11/24/2025 09:38,XAUUSD,Buy,0.010,0.00000,4062.19000,4053.91000,4062.23000,0.0000,0.0000,832.0,8.32,0.31,"PythonX XAUUSD M1[tp 4062.19]",525252,00:00:42:19,,,,,,,,,,,,
,91281920,11/24/2025 06:51,11/24/2025 08:06,XAUUSD,Buy,0.010,0.00000,4053.61000,4045.31000,4053.65000,0.0000,0.0000,834.0,8.34,0.31,"PythonX XAUUSD M1[tp 4053.61]",525252,00:01:15:53,,,,,,,,,,,,
,91279061,11/24/2025 04:01,11/24/2025 05:37,XAUUSD,Buy,0.010,0.00000,4054.65000,4046.38000,4054.80000,0.0000,0.0000,842.0,8.42,0.31,"PythonX XAUUSD M1[tp 4054.65]",525252,00:01:36:05,,,,,,,,,,,,
,91277730,11/24/2025 03:11,11/24/2025 03:12,XAUUSD,Buy,0.010,4051.79000,0.00000,4057.64000,4051.72000,0.0000,0.0000,-592.0,-5.92,-0.22,"PythonX XAUUSD M1[sl 4051.79]",525252,00:00:01:04,,,,,,,,,,,,
,91276932,11/24/2025 02:36,11/24/2025 03:00,XAUUSD,Sell,0.010,4069.77000,0.00000,4064.06000,4069.91000,0.0000,0.0000,-585.0,-5.85,-0.22,"PythonX XAUUSD M1[sl 4069.77]",525252,00:00:24:22,,,,,,,,,,,,
,91264526,11/21/2025 21:22,11/21/2025 21:31,XAUUSD,Sell,0.010,4092.31000,0.00000,4086.60000,4092.31000,0.0000,0.0000,-571.0,-5.71,-0.21,"PythonX XAUUSD M1[sl 4092.31]",525252,00:00:09:41,,,,,,,,,,,,
,91258321,11/21/2025 19:56,11/21/2025 20:30,XAUUSD,Sell,0.010,0.00000,4077.79000,4086.08000,4077.79000,0.0000,0.0000,829.0,8.29,0.31,"PythonX XAUUSD M1[tp 4077.79]",525252,00:00:34:14,,,,,,,,,,,,
,91252133,11/21/2025 18:41,11/21/2025 18:44,XAUUSD,Sell,0.010,4080.62000,0.00000,4074.90000,4080.80000,0.0000,0.0000,-590.0,-5.90,-0.22,"PythonX XAUUSD M1[sl 4080.62]",525252,00:00:03:22,,,,,,,,,,,,
,91244834,11/21/2025 17:43,11/21/2025 17:45,XAUUSD,Buy,0.010,0.00000,4065.71000,4057.32000,4065.78000,0.0000,0.0000,846.0,8.46,0.31,"PythonX XAUUSD M1[tp 4065.71]",525252,00:00:02:32,,,,,,,,,,,,
,91230688,11/21/2025 16:26,11/21/2025 16:33,XAUUSD,Buy,0.010,4061.96000,0.00000,4067.61000,4061.77000,0.0000,0.0000,-584.0,-5.84,-0.22,"PythonX XAUUSD M1[sl 4061.96]",525252,00:00:07:38,,,,,,,,,,,,
,91226763,11/21/2025 16:03,11/21/2025 16:10,XAUUSD,Sell,0.010,0.00000,4072.80000,4081.19000,4072.74000,0.0000,0.0000,845.0,8.45,0.31,"PythonX XAUUSD M1[tp 4072.80]",525252,00:00:07:29,,,,,,,,,,,,
,91224347,11/21/2025 15:48,11/21/2025 15:55,XAUUSD,Sell,0.010,4078.97000,0.00000,4073.36000,4078.98000,0.0000,0.0000,-562.0,-5.62,-0.21,"PythonX XAUUSD M1[sl 4078.97]",525252,00:00:07:10,,,,,,,,,,,,
,91206716,11/21/2025 13:51,11/21/2025 14:07,XAUUSD,Buy,0.010,0.00000,4043.00000,4034.70000,4043.05000,0.0000,0.0000,835.0,8.35,0.31,"PythonX XAUUSD M1[tp 4043.00]",525252,00:00:16:21,,,,,,,,,,,,
,91205167,11/21/2025 12:51,11/21/2025 13:07,XAUUSD,Sell,0.010,4043.85000,0.00000,4038.15000,4043.85000,0.0000,0.0000,-570.0,-5.70,-0.21,"PythonX XAUUSD M1[sl 4043.85]",525252,00:00:16:45,,,,,,,,,,,,
,91201762,11/21/2025 11:21,11/21/2025 11:42,XAUUSD,Sell,0.010,0.00000,4051.13000,4059.52000,4051.04000,0.0000,0.0000,848.0,8.48,0.31,"PythonX XAUUSD M1[tp 4051.13]",525252,00:00:21:53,,,,,,,,,,,,
,91200067,11/21/2025 10:29,11/21/2025 11:11,XAUUSD,Sell,0.010,4050.74000,0.00000,4045.30000,4050.85000,0.0000,0.0000,-555.0,-5.55,-0.21,"PythonX XAUUSD M1[sl 4050.74]",525252,00:00:42:17,,,,,,,,,,,,
,91195538,11/21/2025 08:02,11/21/2025 08:15,XAUUSD,Sell,0.060,0.00000,4049.59000,4057.42000,4049.56000,0.0000,0.0000,786.0,47.16,1.77,"PythonX XAUUSD M1[tp 4049.59]",525252,00:00:13:29,,,,,,,,,,,,
,91194579,11/21/2025 07:41,11/21/2025 07:48,XAUUSD,Buy,0.030,4046.43000,0.00000,4052.11000,4046.37000,0.0000,0.0000,-574.0,-17.22,-0.64,"PythonX XAUUSD M1[sl 4046.43]",525252,00:00:07:21,,,,,,,,,,,,
,91191814,11/21/2025 05:07,11/21/2025 06:41,XAUUSD,Buy,0.020,4048.74000,0.00000,4054.85000,4048.74000,0.0000,0.0000,-611.0,-12.22,-0.45,"PythonX XAUUSD M1[sl 4048.74]",525252,00:01:34:11,,,,,,,,,,,,
,91191742,11/21/2025 05:02,11/21/2025 05:06,XAUUSD,Buy,0.010,4052.08000,0.00000,4057.76000,4052.08000,0.0000,0.0000,-568.0,-5.68,-0.21,"PythonX XAUUSD M1[sl 4052.08]",525252,00:00:04:25,,,,,,,,,,,,
,91190277,11/21/2025 04:14,11/21/2025 04:32,XAUUSD,Sell,0.010,4079.32000,0.00000,4073.59000,4079.34000,0.0000,0.0000,-575.0,-5.75,-0.21,"PythonX XAUUSD M1[sl 4079.32]",525252,00:00:18:58,,,,,,,,,,,,
,91188594,11/21/2025 03:06,11/21/2025 03:25,XAUUSD,Buy,0.010,4061.69000,0.00000,4067.59000,4061.66000,0.0000,0.0000,-593.0,-5.93,-0.22,"PythonX XAUUSD M1[sl 4061.69]",525252,00:00:19:57,,,,,,,,,,,,
,91146243,11/20/2025 11:04,11/20/2025 11:29,XAUUSD,Sell,0.020,0.00000,4059.65000,4067.95000,4059.53000,0.0000,0.0000,842.0,16.84,0.63,"PythonX XAUUSD M1[tp 4059.65]",525252,00:00:25:56,,,,,,,,,,,,
,91146008,11/20/2025 11:00,11/20/2025 11:01,XAUUSD,Sell,0.010,4068.81000,0.00000,4063.12000,4068.95000,0.0000,0.0000,-583.0,-5.83,-0.22,"PythonX XAUUSD M1[sl 4068.81]",525252,00:00:01:40,,,,,,,,,,,,
,91145006,11/20/2025 10:38,11/20/2025 10:56,XAUUSD,Sell,0.010,4059.57000,0.00000,4053.92000,4059.57000,0.0000,0.0000,-565.0,-5.65,-0.21,"PythonX XAUUSD M1[sl 4059.57]",525252,00:00:18:09,,,,,,,,,,,,
,91143622,11/20/2025 10:06,11/20/2025 10:09,XAUUSD,Buy,0.010,4049.48000,0.00000,4055.34000,4049.38000,0.0000,0.0000,-596.0,-5.96,-0.22,"PythonX XAUUSD M1[sl 4049.48]",525252,00:00:03:36,,,,,,,,,,,,
,91140701,11/20/2025 08:29,11/20/2025 08:41,XAUUSD,Buy,0.090,0.00000,4071.15000,4062.82000,4071.42000,0.0000,0.0000,860.0,77.40,2.94,"PythonX XAUUSD M1[tp 4071.15]",525252,00:00:12:10,,,,,,,,,,,,
,91139801,11/20/2025 07:58,11/20/2025 08:08,XAUUSD,Sell,0.060,4075.99000,0.00000,4070.29000,4076.06000,0.0000,0.0000,-577.0,-34.62,-1.30,"PythonX XAUUSD M1[sl 4075.99]",525252,00:00:10:54,,,,,,,,,,,,
,91137449,11/20/2025 06:01,11/20/2025 06:10,XAUUSD,Sell,0.030,4077.32000,0.00000,4071.63000,4077.34000,0.0000,0.0000,-571.0,-17.13,-0.64,"PythonX XAUUSD M1[sl 4077.32]",525252,00:00:09:12,,,,,,,,,,,,
,91136785,11/20/2025 05:40,11/20/2025 05:44,XAUUSD,Buy,0.020,4066.52000,0.00000,4072.22000,4066.10000,0.0000,0.0000,-612.0,-12.24,-0.45,"PythonX XAUUSD M1[sl 4066.52]",525252,00:00:04:13,,,,,,,,,,,,
,91135399,11/20/2025 04:54,11/20/2025 05:00,XAUUSD,Sell,0.010,4072.22000,0.00000,4066.05000,4072.56000,0.0000,0.0000,-651.0,-6.51,-0.24,"PythonX XAUUSD M1[sl 4072.22]",525252,00:00:06:22,,,,,,,,,,,,
,91131659,11/20/2025 03:23,11/20/2025 03:33,XAUUSD,Buy,0.010,4088.48000,0.00000,4094.19000,4088.39000,0.0000,0.0000,-580.0,-5.80,-0.21,"PythonX XAUUSD M1[sl 4088.48]",525252,00:00:10:25,,,,,,,,,,,,
,91129952,11/20/2025 02:40,11/20/2025 03:12,XAUUSD,Buy,0.010,4097.72000,0.00000,4103.45000,4097.58000,0.0000,0.0000,-587.0,-5.87,-0.22,"PythonX XAUUSD M1[sl 4097.72]",525252,00:00:32:58,,,,,,,,,,,,
,91053011,11/19/2025 08:02,11/19/2025 09:08,XAUUSD,Sell,0.020,0.00000,4086.15000,4094.65000,4086.15000,0.0000,0.0000,850.0,17.00,0.63,"PythonX XAUUSD M1[tp 4086.15]",525252,00:01:06:13,,,,,,,,,,,,
,91049865,11/19/2025 07:12,11/19/2025 07:16,XAUUSD,Sell,0.010,4084.23000,0.00000,4078.41000,4084.45000,0.0000,0.0000,-604.0,-6.04,-0.22,"PythonX XAUUSD M1[sl 4084.23]",525252,00:00:04:33,,,,,,,,,,,,
,91046952,11/19/2025 05:29,11/19/2025 05:59,XAUUSD,Buy,0.010,4066.45000,0.00000,4072.14000,4066.41000,0.0000,0.0000,-573.0,-5.73,-0.21,"PythonX XAUUSD M1[sl 4066.45]",525252,00:00:30:00,,,,,,,,,,,,
,90965494,11/18/2025 11:10,11/18/2025 11:55,XAUUSD,Buy,0.020,0.00000,4043.03000,4034.69000,4043.11000,0.0000,0.0000,842.0,16.84,0.63,"PythonX XAUUSD M1[tp 4043.03]",525252,00:00:45:01,,,,,,,,,,,,
,90959663,11/18/2025 08:23,11/18/2025 09:01,XAUUSD,Buy,0.010,4005.57000,0.00000,4011.26000,4005.38000,0.0000,0.0000,-588.0,-5.88,-0.22,"PythonX XAUUSD M1[sl 4005.57]",525252,00:00:38:28,,,,,,,,,,,,
,90959361,11/18/2025 08:07,11/18/2025 08:18,XAUUSD,Buy,0.010,4011.15000,0.00000,4016.83000,4011.15000,0.0000,0.0000,-568.0,-5.68,-0.21,"PythonX XAUUSD M1[sl 4011.15]",525252,00:00:11:55,,,,,,,,,,,,
,90957093,11/18/2025 06:22,11/18/2025 06:27,XAUUSD,Buy,0.010,0.00000,4016.14000,4008.02000,4016.16000,0.0000,0.0000,814.0,8.14,0.30,"PythonX XAUUSD M1[tp 4016.14]",525252,00:00:05:13,,,,,,,,,,,,
,90956136,11/18/2025 05:42,11/18/2025 05:58,XAUUSD,Sell,0.010,0.00000,4013.01000,4021.28000,4013.01000,0.0000,0.0000,827.0,8.27,0.31,"PythonX XAUUSD M1[tp 4013.01]",525252,00:00:16:24,,,,,,,,,,,,
,90954129,11/18/2025 04:16,11/18/2025 04:48,XAUUSD,Sell,0.010,0.00000,4025.35000,4033.63000,4025.35000,0.0000,0.0000,828.0,8.28,0.31,"PythonX XAUUSD M1[tp 4025.35]",525252,00:00:32:24,,,,,,,,,,,,
,90951689,11/18/2025 03:07,11/18/2025 03:42,XAUUSD,Sell,0.010,0.00000,4033.31000,4041.57000,4033.27000,0.0000,0.0000,830.0,8.30,0.31,"PythonX XAUUSD M1[tp 4033.31]",525252,00:00:35:17,,,,,,,,,,,,
,90893653,11/17/2025 14:23,11/17/2025 15:03,XAUUSD,Buy,0.020,0.00000,4085.96000,4077.63000,4085.99000,0.0000,0.0000,836.0,16.72,0.63,"PythonX XAUUSD M1[tp 4085.96]",525252,00:00:40:04,,,,,,,,,,,,
,90887736,11/17/2025 12:56,11/17/2025 13:00,XAUUSD,Buy,0.010,4065.95000,0.00000,4071.65000,4065.90000,0.0000,0.0000,-575.0,-5.75,-0.22,"PythonX XAUUSD M1[sl 4065.95]",525252,00:00:04:18,,,,,,,,,,,,
,90887259,11/17/2025 12:47,11/17/2025 12:51,XAUUSD,Buy,0.010,4074.94000,0.00000,4080.19000,4074.87000,0.0000,0.0000,-532.0,-5.32,-0.20,"PythonX XAUUSD M1[sl 4074.94]",525252,00:00:04:33,,,,,,,,,,,,
,90881327,11/17/2025 10:11,11/17/2025 10:21,XAUUSD,Sell,0.030,0.00000,4085.36000,4093.61000,4085.32000,0.0000,0.0000,829.0,24.87,0.94,"PythonX XAUUSD M1[tp 4085.36]",525252,00:00:10:06,,,,,,,,,,,,
,90880377,11/17/2025 09:49,11/17/2025 10:02,XAUUSD,Sell,0.020,4091.18000,0.00000,4085.46000,4091.39000,0.0000,0.0000,-593.0,-11.86,-0.45,"PythonX XAUUSD M1[sl 4091.18]",525252,00:00:13:46,,,,,,,,,,,,
,90878913,11/17/2025 09:05,11/17/2025 09:16,XAUUSD,Sell,0.010,4074.29000,0.00000,4068.60000,4074.33000,0.0000,0.0000,-573.0,-5.73,-0.22,"PythonX XAUUSD M1[sl 4074.29]",525252,00:00:11:46,,,,,,,,,,,,
,90876219,11/17/2025 07:28,11/17/2025 07:31,XAUUSD,Buy,0.010,4059.10000,0.00000,4064.79000,4059.10000,0.0000,0.0000,-569.0,-5.69,-0.21,"PythonX XAUUSD M1[sl 4059.10]",525252,00:00:03:14,,,,,,,,,,,,
,90874146,11/17/2025 05:55,11/17/2025 07:02,XAUUSD,Sell,0.010,0.00000,4076.00000,4084.02000,4075.97000,0.0000,0.0000,805.0,8.05,0.30,"PythonX XAUUSD M1[tp 4076.00]",525252,00:01:07:45,,,,,,,,,,,,
,90872480,11/17/2025 04:32,11/17/2025 04:59,XAUUSD,Sell,0.020,0.00000,4081.26000,4089.15000,4081.16000,0.0000,0.0000,799.0,15.98,0.61,"PythonX XAUUSD M1[tp 4081.26]",525252,00:00:27:26,,,,,,,,,,,,
,90871479,11/17/2025 03:54,11/17/2025 04:01,XAUUSD,Buy,0.010,4088.96000,0.00000,4094.70000,4088.86000,0.0000,0.0000,-584.0,-5.84,-0.22,"PythonX XAUUSD M1[sl 4088.96]",525252,00:00:07:49,,,,,,,,,,,,
,90870519,11/17/2025 03:14,11/17/2025 03:32,XAUUSD,Sell,0.010,4098.73000,0.00000,4093.03000,4098.75000,0.0000,0.0000,-572.0,-5.72,-0.22,"PythonX XAUUSD M1[sl 4098.73]",525252,00:00:18:52,,,,,,,,,,,,
,90789335,11/14/2025 09:07,11/14/2025 09:21,XAUUSD,Sell,0.030,0.00000,4167.24000,4175.54000,4167.09000,0.0000,0.0000,845.0,25.35,0.97,"PythonX XAUUSD M1[tp 4167.24]",525252,00:00:14:15,,,,,,,,,,,,
,90787965,11/14/2025 08:23,11/14/2025 08:26,XAUUSD,Buy,0.020,4176.71000,0.00000,4181.94000,4176.66000,0.0000,0.0000,-528.0,-10.56,-0.40,"PythonX XAUUSD M1[sl 4176.71]",525252,00:00:03:46,,,,,,,,,,,,
,90784440,11/14/2025 05:55,11/14/2025 06:26,XAUUSD,Buy,0.010,4198.10000,0.00000,4203.79000,4198.00000,0.0000,0.0000,-579.0,-5.79,-0.22,"PythonX XAUUSD M1[sl 4198.10]",525252,00:00:31:16,,,,,,,,,,,,
,90781459,11/14/2025 04:17,11/14/2025 04:25,XAUUSD,Sell,0.010,4199.65000,0.00000,4193.85000,4199.82000,0.0000,0.0000,-597.0,-5.97,-0.23,"PythonX XAUUSD M1[sl 4199.65]",525252,00:00:08:50,,,,,,,,,,,,
,90779895,11/14/2025 03:36,11/14/2025 03:46,XAUUSD,Buy,0.020,0.00000,4185.01000,4176.78000,4185.01000,0.0000,0.0000,823.0,16.46,0.63,"PythonX XAUUSD M1[tp 4185.01]",525252,00:00:10:43,,,,,,,,,,,,
,90779474,11/14/2025 03:26,11/14/2025 03:34,XAUUSD,Buy,0.010,4174.17000,0.00000,4179.83000,4174.14000,0.0000,0.0000,-569.0,-5.69,-0.22,"PythonX XAUUSD M1[sl 4174.17]",525252,00:00:08:49,,,,,,,,,,,,
,90777295,11/14/2025 02:09,11/14/2025 03:23,XAUUSD,Buy,0.010,4176.48000,0.00000,4182.21000,4176.36000,0.0000,0.0000,-585.0,-5.85,-0.22,"PythonX XAUUSD M1[sl 4176.48]",525252,00:01:14:44,,,,,,,,,,,,
,90715529,11/13/2025 15:08,11/13/2025 15:33,XAUUSD,Buy,0.050,4223.73000,0.00000,4229.10000,4223.61000,0.0000,0.0000,-549.0,-27.45,-1.03,"PythonX XAUUSD M1[sl 4223.73]",525252,00:00:25:50,,,,,,,,,,,,
,90708679,11/13/2025 14:12,11/13/2025 14:47,XAUUSD,Sell,0.030,4238.61000,0.00000,4233.01000,4238.61000,0.0000,0.0000,-560.0,-16.80,-0.63,"PythonX XAUUSD M1[sl 4238.61]",525252,00:00:35:50,,,,,,,,,,,,
,90703596,11/13/2025 12:40,11/13/2025 12:58,XAUUSD,Buy,0.020,4226.31000,0.00000,4232.09000,4226.31000,0.0000,0.0000,-578.0,-11.56,-0.43,"PythonX XAUUSD M1[sl 4226.31]",525252,00:00:18:04,,,,,,,,,,,,
,90699143,11/13/2025 11:01,11/13/2025 11:04,XAUUSD,Buy,0.010,4228.95000,0.00000,4234.35000,4228.92000,0.0000,0.0000,-543.0,-5.43,-0.20,"PythonX XAUUSD M1[sl 4228.95]",525252,00:00:03:21,,,,,,,,,,,,
,90697298,11/13/2025 10:18,11/13/2025 10:27,XAUUSD,Sell,0.010,4237.85000,0.00000,4232.16000,4237.93000,0.0000,0.0000,-577.0,-5.77,-0.21,"PythonX XAUUSD M1[sl 4237.85]",525252,00:00:09:04,,,,,,,,,,,,
,90688720,11/13/2025 06:45,11/13/2025 07:10,XAUUSD,Buy,0.010,0.00000,4216.29000,4207.99000,4216.32000,0.0000,0.0000,833.0,8.33,0.31,"PythonX XAUUSD M1[tp 4216.29]",525252,00:00:25:39,,,,,,,,,,,,
,90687307,11/13/2025 06:10,11/13/2025 06:23,XAUUSD,Sell,0.020,0.00000,4209.83000,4218.04000,4209.78000,0.0000,0.0000,826.0,16.52,0.62,"PythonX XAUUSD M1[tp 4209.83]",525252,00:00:13:15,,,,,,,,,,,,
,90685842,11/13/2025 05:46,11/13/2025 05:56,XAUUSD,Sell,0.010,4212.02000,0.00000,4206.32000,4212.53000,0.0000,0.0000,-621.0,-6.21,-0.23,"PythonX XAUUSD M1[sl 4212.02]",525252,00:00:10:10,,,,,,,,,,,,
,90684252,11/13/2025 05:10,11/13/2025 05:20,XAUUSD,Sell,0.010,4205.23000,0.00000,4199.73000,4205.44000,0.0000,0.0000,-571.0,-5.71,-0.21,"PythonX XAUUSD M1[sl 4205.23]",525252,00:00:10:57,,,,,,,,,,,,
,90681839,11/13/2025 04:00,11/13/2025 04:34,XAUUSD,Sell,0.010,0.00000,4183.79000,4192.04000,4183.78000,0.0000,0.0000,826.0,8.26,0.31,"PythonX XAUUSD M1[tp 4183.79]",525252,00:00:34:34,,,,,,,,,,,,
